,premise,choice1,choice2,label,question
2623,wait for destination stop.,call and check departure time.,train arrives at time on the platform.,1,cause
2624,wait till your stop.,look at all the times and pick a destination.,train arrives at the platform.,1,cause
2625,enjoy the view out of train.,check train time.,train arrives at the platform.,1,cause
2626,"you ride the train to your destination.if you're going on a long trip, you may receive a meal.",look on schedule board for departure information.,train arrives at the platform.,1,cause
2627,"listen to music ,or read a book while ride.",call and check departure time.,train arrives at the platform.,1,cause
2628,wait patiently while the train travels towards destination.,check train schedules.,train arrives at time on the platform.,1,cause
2629,train arrives at time on the platform.,enjoy the train trip.,check train schedule.,0,effect
2630,train arrives at time on the platform.,relax and enjoy the train ride.,call and check departure time.,0,effect
2631,train arrives at the platform.,relax and enjoy the train ride.,check train schedules.,0,effect
2632,train arrives at the platform.,relax or listen to favorite music while in train.,call and check departure time.,0,effect
2633,train arrives at the platform.,wait until train reaches destination.,check train schedule.,0,effect
2634,train arrives at time on the platform.,relax and enjoy the train ride.,check train schedule.,0,effect
2635,train arrives at the platform.,wait till your stop.,call and check departure time.,0,effect
2636,train arrives at time on the platform.,look out window.order meal.eat.,call and check departure time.,0,effect
2637,train arrives at the platform.,"you ride the train to your destination.if you're going on a long trip, you may receive a meal.",check train schedules.,0,effect
2639,train arrives at the platform.,enjoy the view out of train.,check train schedules.,0,effect
2640,arrive at destination.,check train schedule.,train arrives at the platform.,1,cause
2641,arrive at destination.,check train schedules.,train arrives at the platform.,1,cause
2642,arrive at destination.,locate a train schedule.,train arrives at the platform.,1,cause
2643,arrive at destination.,look up train information online.,train arrives at the platform.,1,cause
2644,"you arrive to your destination, and take your luggage.",check train schedule.,train arrives at time on the platform.,1,cause
2645,arrive at destination.,check train schedules.,train arrives at time on the platform.,1,cause
2646,arrive at destination stop.,check train time.,train arrives at the platform.,1,cause
2647,arrive at destination.,call and check departure time.,train arrives at the platform.,1,cause
2649,arrive at destination.,look up train information online.,train arrives at time on the platform.,1,cause
2650,arrive at destination.,look at all the times and pick a destination.,train arrives at the platform.,1,cause
2651,train arrives at the platform.,get to destination.,check train schedule.,0,effect
2652,train arrives at the platform.,"you arrive to your destination, and take your luggage.",check train schedules.,0,effect
2653,train arrives at the platform.,arrive at destination.,check train time.,0,effect
2654,train arrives at time on the platform.,arrive at destination.,check train time.,0,effect
2655,train arrives at time on the platform.,arrive at destination.,check train schedules.,0,effect
2656,train arrives at time on the platform.,"you arrive to your destination, and take your luggage.",call and check departure time.,0,effect
2657,train arrives at the platform.,"you arrive to your destination, and take your luggage.",look up train information online.,0,effect
2658,train arrives at time on the platform.,"you arrive to your destination, and take your luggage.",locate a train schedule.,0,effect
2659,train arrives at the platform.,arrive at destination stop.,check train time.,0,effect
2660,train arrives at the platform.,arrive at destination.,check train schedules.,0,effect
2661,train arrives at time on the platform.,arrive at destination.,locate a train schedule.,0,effect
2662,get off train.,locate a train schedule.,train arrives at the platform.,1,cause
2663,"when your destination is called, get off train.",check train schedules.,train arrives at time on the platform.,1,cause
2664,"when train reaches destination, exit train.",look on schedule board for departure information.,train arrives at the platform.,1,cause
2665,get off at your stop.,locate a train schedule.,train arrives at time on the platform.,1,cause
2666,get off train at your stop.,check train schedule.,train arrives at time on the platform.,1,cause
2667,depart when you arrive.,look at all the times and pick a destination.,train arrives at time on the platform.,1,cause
2668,get off train.,look up train information online.,train arrives at time on the platform.,1,cause
2669,leave train.,check train schedules.,train arrives at the platform.,1,cause
2670,disembark train.,look at all the times and pick a destination.,train arrives at the platform.,1,cause
2671,get off at correct destination.,check train schedules.,train arrives at the platform.,1,cause
2672,get off train at your stop.,check train schedule.,train arrives at the platform.,1,cause
2673,train arrives at the platform.,get off at your correct stop.,look at all the times and pick a destination.,0,effect
2674,train arrives at time on the platform.,get off train.,check train schedules.,0,effect
2675,train arrives at the platform.,"when train reaches destination, exit train.",look at all the times and pick a destination.,0,effect
2676,train arrives at time on the platform.,get off train at your stop.,locate a train schedule.,0,effect
2677,train arrives at the platform.,disembark train.,check train schedule.,0,effect
2678,train arrives at time on the platform.,get off train.,look on schedule board for departure information.,0,effect
2679,train arrives at the platform.,"when your destination is called, get off train.",locate a train schedule.,0,effect
2680,train arrives at the platform.,leave train.,check train schedules.,0,effect
2681,train arrives at the platform.,get off at destination.,look at all the times and pick a destination.,0,effect
2682,train arrives at time on the platform.,get off train.,locate a train schedule.,0,effect
2683,train arrives at the platform.,de-train upon reaching the destination.,check train schedule.,0,effect
