,premise,choice1,choice2,label,question
2090,find out what bus to take.,bus stops at your destination.,check bus schedule in time table.,1,cause
2091,decide which bus.,bus has arrived on destination.,find out bus schedule using time table.,1,cause
2092,decide which bus.,bus stops at your destination.,get a bus schedule by checking time table.,1,cause
2093,decide which bus.,bus stops at your destination.,have the knowledge about the bus schedule from time table.,1,cause
2095,decide which bus.,bus stops at destination.,find bus schedule information from time table.,1,cause
2096,decide which bus.,bus stops at your destination.,find out bus schedule using time table.,1,cause
2099,find out what bus to take.,bus has arrived on destination.,find bus schedule information from time table.,1,cause
2101,find out what bus to take.,bus has arrived on destination.,find out when bus leaves.,1,cause
2102,decide which bus.,bus stops at destination.,look at bus schedule on time table.decide what time you need to arrive at bus stop.,1,cause
2105,decide which bus.,bus stops at your destination.,get a local bus map or bus schedule.check the bus schedule to make sure that the bus route stops by destination.check the bus schedule to find the times that the bus stops by your location.,1,cause
2106,find out what bus to take.,bus has arrived on destination.,have the knowledge about the bus schedule from time table.,1,cause
2107,decide which bus.,bus stops at your destination.,check bus schedule in time table.,1,cause
2108,find out what bus to take.,bus has arrived on destination.,look at bus schedule on time table.decide what time you need to arrive at bus stop.,1,cause
2109,decide which bus.,bus stops at your destination.,check to bus schedule in the time table to see when the bus is running.,1,cause
2110,decide which bus.,bus stops at your destination.,find out when bus leaves.,1,cause
2111,decide which bus.,bus has arrived on destination.,look at bus schedule on time table.decide what time you need to arrive at bus stop.,1,cause
2112,check bus schedule in time table.,find out what bus to take.,walk off the bus.,0,effect
2113,look at bus schedule on time table.decide what time you need to arrive at bus stop.,find out what bus to take.,getting off the bus.,0,effect
2114,check the schedule of bus in time table.,find out what bus to take.,exit bus.,0,effect
2115,get a bus schedule by checking time table.,find out what bus to take.,get off at stop.,0,effect
2116,look at bus schedule on time table.decide what time you need to arrive at bus stop.,find out what bus to take.,watch your step when getting down from the bus.,0,effect
2117,have the knowledge about the bus schedule from time table.,decide which bus.,get off the bus.,0,effect
2118,check bus schedule in time table.,decide which bus.,get off bus.,0,effect
2119,get a local bus map or bus schedule.check the bus schedule to make sure that the bus route stops by destination.check the bus schedule to find the times that the bus stops by your location.,decide which bus.,leave bus.,0,effect
2120,look at bus schedule on time table.decide what time you need to arrive at bus stop.,decide which bus.,get off the bus.,0,effect
2121,get a bus schedule by checking time table.,find out what bus to take.,get off bus.,0,effect
2122,get a local bus map or bus schedule.check the bus schedule to make sure that the bus route stops by destination.check the bus schedule to find the times that the bus stops by your location.,decide which bus.,exit bus.,0,effect
2123,find out when bus leaves.,find out what bus to take.,exit bus at destination.,0,effect
2124,check to bus schedule in the time table to see when the bus is running.,decide which bus.,get off bus when doors open.,0,effect
2125,find out bus schedule using time table.,decide which bus.,get off.,0,effect
2126,find out bus schedule using time table.,find out what bus to take.,get off the bus.,0,effect
2127,find out when bus leaves.,find out what bus to take.,exit bus.,0,effect
2128,have the knowledge about the bus schedule from time table.,decide which bus.,get off bus.,0,effect
2129,check to bus schedule in the time table to see when the bus is running.,decide which bus.,get off at your stop.,0,effect
2130,find out when bus leaves.,decide which bus.,debark from bus.,0,effect
2131,get a local bus map or bus schedule.check the bus schedule to make sure that the bus route stops by destination.check the bus schedule to find the times that the bus stops by your location.,decide which bus.,get off bus.,0,effect
2132,find bus schedule information from time table.,find out what bus to take.,exit bus.,0,effect
2133,find out bus schedule using time table.,decide which bus.,get off at stop.,0,effect
2134,get a bus schedule by checking time table.,find out what bus to take.,get off.,0,effect
2137,check to bus schedule in the time table to see when the bus is running.,find out what bus to take.,get off bus.,0,effect
2138,find out bus schedule using time table.,find out what bus to take.,exit bus at your destination.,0,effect
2139,find out when bus leaves.,decide which bus.,get off at stop.,0,effect
2140,find out when bus leaves.,find out what bus to take.,exit bus when arrive.,0,effect
2141,find out when bus leaves.,decide which bus.,get off the bus at your desired stop.,0,effect
2142,check to bus schedule in the time table to see when the bus is running.,find out what bus to take.,get off.,0,effect
2143,find out when bus leaves.,find out what bus to take.,get off the bus.,0,effect
2144,find out what bus to take.,getting off the bus.,find out when bus leaves.,1,cause
2145,find out what bus to take.,get down once the destination is reached.,check to bus schedule in the time table to see when the bus is running.,1,cause
