,premise,choice1,choice2,label,question
1890,take tree sapling to place you want to plant it.,put tools away.,go to nursery.,1,cause
1891,go home.,put away shovel and watering can.,go to nursery.,1,cause
1892,take tree sapling to place you want to plant it.,put away shovel and watering can.,go to store.,1,cause
1894,go to garden.,put away shovel and watering can.,go to garden center.,1,cause
1895,go home.,take off gloves and put away with shovel.,go to garden center.,1,cause
1897,transport it home.,put tools away.,go to nursery.,1,cause
1898,transport it home.,put away shovel and watering can.,go to nursery.,1,cause
1899,take it home.,take off gloves and put away with shovel.,go to store.,1,cause
1900,go home.,put away shovel and watering can.,go to garden center.,1,cause
1901,take tree sapling to place you want to plant it.,put away shovel and watering can.,go to garden center.,1,cause
1903,go to garden.,put away shovel and watering can.,go to nursery.,1,cause
1904,take it home.,put away shovel and watering can.,go to garden center.,1,cause
1905,take it home.,put tools away.,go to nursery.,1,cause
1907,transport it home.,take off gloves and put away with shovel.,go to nursery.,1,cause
1909,go to garden.,put tools away.,go to store.,1,cause
1911,take tree sapling to place you want to plant it.,put tools away.,go to store.,1,cause
1912,transport it home.,take off gloves and put away with shovel.,go to store.,1,cause
1915,take tree sapling to place you want to plant it.,take off gloves and put away with shovel.,go to nursery.,1,cause
1916,transport it home.,take off gloves and put away with shovel.,go to garden center.,1,cause
1924,go to garden.,take off gloves and put away with shovel.,go to garden center.,1,cause
1925,go home.,put away shovel and watering can.,go to store.,1,cause
1927,take it home.,take off gloves and put away with shovel.,go to garden center.,1,cause
1929,go to garden.,put away shovel and watering can.,go to store.,1,cause
1932,put on gloves and sunglasses.,go to garden center.,find gloves and digging tools.,1,cause
1933,put on gloves.,go to nursery.,find the shovel and gloves.get the hose.,1,cause
1934,put on gloves.,go to nursery.,"get spade,gloves and other tools.",1,cause
1935,put on gloves and sunglasses.,go to store.,find gloves and digging tools.,1,cause
1936,put on gloves.,go to garden center.,get shovel and gloves.,1,cause
1937,put on gloves.,go to nursery.,get shovel and gloves.,1,cause
1938,put on gloves.,go to nursery.,"get watering can, gloves and spade.",1,cause
1940,put on gloves.,go to store.,get shovel and gloves.,1,cause
1941,put on gloves and sunglasses.,go to store.,get gloves and shovel.,1,cause
1942,put on gloves.,go to store.,"get watering can, gloves and spade.",1,cause
1943,put on gloves and sunglasses.,go to garden center.,"get a shovel,watering can and gloves.",1,cause
1944,put on gloves and sunglasses.,go to nursery.,get shovel and gloves.,1,cause
1945,put on gloves and sunglasses.,go to store.,"get shovel,gloves and other tools ready.",1,cause
1946,put on gloves and sunglasses.,go to garden center.,get shovel and gloves.,1,cause
1947,put on gloves.,go to nursery.,get gloves and shovel.,1,cause
1948,put on gloves.,go to nursery.,"grab shovel,gloves and other gardening tools.",1,cause
1949,put on gloves.,go to garden center.,"get shovel,gardening gloves and other required tools.",1,cause
1950,put on gloves and sunglasses.,go to store.,"get a shovel,watering can and gloves.",1,cause
1951,put on gloves.,go to nursery.,"find shovel , gloves and relevant tools.",1,cause
1953,put on gloves.,go to garden center.,"find shovel , gloves and relevant tools.",1,cause
1954,put on gloves and sunglasses.,go to store.,get gloves.get garden supplies.,1,cause
1956,put on gloves.,go to nursery.,"get shovel,gloves and tree sapling.",1,cause
1957,put on gloves and sunglasses.,"get shovel,gloves and tree sapling.",go to nursery.,0,cause
1958,put on gloves.,go to store.,get relevant tools like shovel.gloves etc.get a water hose.,1,cause
1960,put on gloves.,go to garden center.,"grab shovel,gloves and other gardening tools.",1,cause
1962,put on gloves and sunglasses.,go to nursery.,"get shovel,gardening gloves and other required tools.",1,cause
1963,put on gloves.,go to store.,"get spade,gloves and other tools.",1,cause
1965,put on gloves and sunglasses.,go to garden center.,"get shovel,gloves and tree sapling.",1,cause
1966,put on gloves and sunglasses.,go to garden center.,get gloves and shovel.,1,cause
1968,put on gloves.,get gloves and shovel.,go to garden center.,0,cause
1969,put on gloves and sunglasses.,go to store.,"grab shovel,gloves and other gardening tools.",1,cause
1972,put on gloves and sunglasses.,go to garden center.,"get shovel,gardening gloves and other required tools.",1,cause
1973,put on gloves.,go to nursery.,get gloves.get garden supplies.,1,cause
1974,get gloves and shovel.,put on gloves and sunglasses.,go to nursery.,0,effect
1975,"take gloves,shovel and other tools.",put on gloves.,go to nursery.,0,effect
1976,"get shovel,gloves and other tools ready.",put on gloves and sunglasses.,go to nursery.,0,effect
1977,"get shovel,gardening gloves and other required tools.",put on gloves and sunglasses.,go to nursery.,0,effect
1978,find gloves and digging tools.,put on gloves and sunglasses.,go to garden center.,0,effect
1979,"find shovel , gloves and relevant tools.",put on gloves.,go to nursery.,0,effect
1981,find gloves and digging tools.,put on gloves.,go to garden center.,0,effect
1982,get shovel and gloves.,put on gloves and sunglasses.,go to nursery.,0,effect
1983,"get shovel,gardening gloves and other required tools.",put on gloves and sunglasses.,go to garden center.,0,effect
1984,"get shovel,gardening gloves and other required tools.",put on gloves.,go to nursery.,0,effect
1986,"get shovel,gloves and watering can.",put on gloves and sunglasses.,go to store.,0,effect
1987,get gloves.get garden supplies.,put on gloves and sunglasses.,go to nursery.,0,effect
1988,"grab shovel,gloves and other gardening tools.",put on gloves and sunglasses.,go to nursery.,0,effect
1989,get shovel and gloves.,put on gloves.,go to store.,0,effect
1991,get gloves and shovel.,put on gloves and sunglasses.,go to store.,0,effect
1992,"take gloves,shovel and other tools.",put on gloves and sunglasses.,go to nursery.,0,effect
1993,get relevant tools like shovel.gloves etc.get a water hose.,put on gloves and sunglasses.,go to nursery.,0,effect
1994,"get spade,gloves and other tools.",put on gloves.,go to nursery.,0,effect
1996,"get shovel,gloves and watering can.",put on gloves and sunglasses.,go to garden center.,0,effect
1997,get gloves.get garden supplies.,put on gloves and sunglasses.,go to store.,0,effect
1998,"get shovel,gloves and watering can.",put on gloves and sunglasses.,go to nursery.,0,effect
2000,"find shovel , gloves and relevant tools.",put on gloves.,go to garden center.,0,effect
2001,find the shovel and gloves.get the hose.,put on gloves and sunglasses.,go to nursery.,0,effect
2002,"get spade,gloves and other tools.",put on gloves.,go to garden center.,0,effect
2004,get shovel and gloves.,put on gloves and sunglasses.,go to store.,0,effect
2006,get shovel and gloves.,put on gloves.,go to garden center.,0,effect
2007,get gloves.get garden supplies.,put on gloves.,go to store.,0,effect
2009,"get watering can, gloves and spade.",put on gloves.,go to garden center.,0,effect
2010,"get spade,gloves and other tools.",put on gloves and sunglasses.,go to nursery.,0,effect
2011,"get watering can, gloves and spade.",put on gloves and sunglasses.,go to garden center.,0,effect
2012,find gloves and digging tools.,put on gloves and sunglasses.,go to store.,0,effect
2014,"grab shovel,gloves and other gardening tools.",put on gloves.,go to store.,0,effect
2016,take off gloves and put away with shovel.,go to store.,get gloves and shovel.,1,cause
2017,put tools away.,go to nursery.,"get shovel,gloves and watering can.",1,cause
2018,put away shovel and watering can.,go to garden center.,"get a shovel,watering can and gloves.",1,cause
2019,put tools away.,go to garden center.,get shovel and gloves.,1,cause
2020,take off gloves and put away with shovel.,go to nursery.,"find shovel , gloves and relevant tools.",1,cause
2021,take off gloves and put away with shovel.,go to store.,"get shovel,gardening gloves and other required tools.",1,cause
2022,put tools away.,go to nursery.,"get watering can, gloves and spade.",1,cause
2023,put away shovel and watering can.,go to nursery.,"grab shovel,gloves and other gardening tools.",1,cause
2024,put away shovel and watering can.,go to garden center.,find gloves and digging tools.,1,cause
2026,take off gloves and put away with shovel.,go to nursery.,"get a shovel,watering can and gloves.",1,cause
2027,put away shovel and watering can.,go to nursery.,find the shovel and gloves.get the hose.,1,cause
2028,put tools away.,go to nursery.,find the shovel and gloves.get the hose.,1,cause
2030,take off gloves and put away with shovel.,go to nursery.,get relevant tools like shovel.gloves etc.get a water hose.,1,cause
2031,take off gloves and put away with shovel.,go to nursery.,"get shovel,gloves and other tools ready.",1,cause
2032,put away shovel and watering can.,go to nursery.,"get spade,gloves and other tools.",1,cause
2033,put tools away.,go to nursery.,"find shovel , gloves and relevant tools.",1,cause
2034,put tools away.,go to nursery.,"take gloves,shovel and other tools.",1,cause
2035,take off gloves and put away with shovel.,go to nursery.,get gloves and shovel.,1,cause
2036,put away shovel and watering can.,go to store.,"get shovel,gardening gloves and other required tools.",1,cause
2038,take off gloves and put away with shovel.,go to nursery.,"get watering can, gloves and spade.",1,cause
2039,put tools away.,go to nursery.,get gloves and shovel.,1,cause
2040,take off gloves and put away with shovel.,go to nursery.,"get shovel,gloves and tree sapling.",1,cause
2041,put tools away.,go to nursery.,get relevant tools like shovel.gloves etc.get a water hose.,1,cause
2043,put away shovel and watering can.,go to garden center.,"get watering can, gloves and spade.",1,cause
2045,put tools away.,go to garden center.,"get watering can, gloves and spade.",1,cause
