,premise,choice1,choice2,label,question
1155,enter grocery store.buy cake ingredients.,go home with ingredients.,get measuring cup.and get measuring spoons.,0,effect
1156,go to store and buy cake mix.,go home with ingredients.,get measuring cup.and get measuring spoons.,0,effect
1157,enter grocery store.buy cake ingredients.,go home with purchased ingredients.,get measuring cup.and get measuring spoons.,0,effect
1158,purchase ingredients.,return home with ingredients which you shopped.,get out measuring cups.,0,effect
1159,purchase the ingredients.,return home with ingredients which you shopped.,get out measuring cups.,0,effect
1160,"go to the grocery store and buy a cake mix.before leaving store, read instructions on box for other ingredients needed.buy other ingredients if you do not have at home.",return home with ingredients which you shopped.,get out measuring cups.,0,effect
1162,buy proper ingredients.,come home with the ingredients .,get measuring cup.and get measuring spoons.,0,effect
1163,purchase ingredients.,return home with ingredients which you shopped.,get measuring cup.and get measuring spoons.,0,effect
1164,return home with ingredients which you shopped.,get measuring cup.and get measuring spoons.,"buy cake mix, milk, butter, eggs.",1,cause
1165,go home with ingredients.,get measuring cup.and get measuring spoons.,go to the supermarket and purchase the ingredients.,1,cause
1166,return home with ingredients which you shopped.,get measuring cup.and get measuring spoons.,buy proper ingredients.,1,cause
1167,return home with ingredients which you shopped.,get measuring cup.and get measuring spoons.,enter grocery store.buy cake ingredients.,1,cause
1168,go home with purchased ingredients.,get measuring cup.and get measuring spoons.,go to store and buy cake mix.,1,cause
1169,go home with purchased ingredients.,get out measuring cups.,buy cake mix.,1,cause
1170,go home with ingredients.,get measuring cup.and get measuring spoons.,buy cake mix.,1,cause
1171,go home with ingredients.,get out measuring cups.,buy proper ingredients.,1,cause
1172,go home with purchased ingredients.,get measuring cup.and get measuring spoons.,buy cake mix.,1,cause
1173,go home with purchased ingredients.,get measuring cup.and get measuring spoons.,go to the supermarket and purchase the ingredients.,1,cause
1174,come home with the ingredients .,get measuring cup.and get measuring spoons.,go to the supermarket and purchase the ingredients.,1,cause
1175,go home with ingredients.,get out measuring cups.,go to store and buy cake mix.,1,cause
1176,buy cake mix.,go home with ingredients.,preheat oven according to box directions.,0,effect
1177,buy cake mix.,go home with ingredients.,preheat oven.,0,effect
1178,go to store.buy ingredients.,return home with ingredients which you shopped.,preheat oven.,0,effect
1179,enter grocery store.buy cake ingredients.,return home with ingredients which you shopped.,preheat oven to 350.,0,effect
1181,"go to the grocery store and buy a cake mix.before leaving store, read instructions on box for other ingredients needed.buy other ingredients if you do not have at home.",come home with the ingredients .,turn on oven.,0,effect
1182,purchase the ingredients.,return home with ingredients which you shopped.,preheat oven to degree amount needed.,0,effect
1183,go to store and buy cake mix.,go home with ingredients.,preheat oven to degree amount needed.,0,effect
1184,enter grocery store.buy cake ingredients.,come home with the ingredients .,preheat oven.,0,effect
1185,buy cake mix.,go home with purchased ingredients.,preheat oven as directed by cake mix.,0,effect
1186,purchase the ingredients.,come home with the ingredients .,turn on oven.,0,effect
1187,buy cake mix.,come home with the ingredients .,turn on the oven and place the cake dough inside.,0,effect
1188,go home with ingredients.,preheat oven to 350 degrees.,buy cake mix.,1,cause
1189,go home with purchased ingredients.,preheat oven.,"buy cake mix, milk, butter, eggs.",1,cause
1190,return home with ingredients which you shopped.,turn on the oven and place the cake dough inside.,buy proper ingredients.,1,cause
1191,go home with purchased ingredients.,turn on the oven and place the cake dough inside.,purchase the ingredients.,1,cause
1192,go home with ingredients.,preheat oven.,purchase the ingredients.,1,cause
1193,go home with ingredients.,first heat oven.,purchase ingredients.,1,cause
1194,go home with purchased ingredients.,turn on oven.,purchase the ingredients.,1,cause
1195,go home with purchased ingredients.,turn on oven.,buy cake mix.,1,cause
1197,come home with the ingredients .,preheat oven.,purchase the ingredients.,1,cause
1198,return home with ingredients which you shopped.,preheat the oven to 180 degree c.,buy cake ingredients.,1,cause
1199,go home with purchased ingredients.,preheat oven to temperature the recipe requires.,"buy cake mix, milk, butter, eggs.",1,cause
1200,buy cake mix.,go home with purchased ingredients.,measure wet ingredients.measure dry ingredients.,0,effect
1201,go to store.buy ingredients.,go home with purchased ingredients.,measure each ingredient according to the recipe.,0,effect
1202,enter grocery store.buy cake ingredients.,go home with purchased ingredients.,measure wet ingredients.measure dry ingredients.,0,effect
1203,purchase ingredients.,go home with ingredients.,measure each ingredient according to the recipe.,0,effect
1204,"buy cake mix, milk, butter, eggs.",come home with the ingredients .,measure each ingredient according to the recipe.,0,effect
1205,go to store.buy ingredients.,go home with ingredients.,measure ingredients in designated measuring cups.,0,effect
1206,buy cake ingredients.,return home with ingredients which you shopped.,measure wet ingredients.measure dry ingredients.,0,effect
1208,buy proper ingredients.,come home with the ingredients .,measure ingredients in designated measuring cups.,0,effect
1209,purchase the ingredients.,return home with ingredients which you shopped.,measure wet ingredients.measure dry ingredients.,0,effect
1210,buy cake mix.,go home with purchased ingredients.,measure ingredients in designated measuring cups.,0,effect
1211,buy cake mix.,come home with the ingredients .,measure ingredients in designated measuring cups.,0,effect
1212,return home with ingredients which you shopped.,measure ingredients in designated measuring cups.,purchase the ingredients.,1,cause
1213,go home with purchased ingredients.,measure ingredients in designated measuring cups.,go to the supermarket and purchase the ingredients.,1,cause
1214,return home with ingredients which you shopped.,measure ingredients in designated measuring cups.,"go to the grocery store and buy a cake mix.before leaving store, read instructions on box for other ingredients needed.buy other ingredients if you do not have at home.",1,cause
1216,come home with the ingredients .,measure wet ingredients.measure dry ingredients.,go to store and buy cake mix.,1,cause
1218,go home with purchased ingredients.,measure ingredients in designated measuring cups.,buy proper ingredients.,1,cause
1219,go home with purchased ingredients.,measure wet ingredients.measure dry ingredients.,buy proper ingredients.,1,cause
1220,come home with the ingredients .,measure each ingredient according to the recipe.,"go to the grocery store and buy a cake mix.before leaving store, read instructions on box for other ingredients needed.buy other ingredients if you do not have at home.",1,cause
1221,return home with ingredients which you shopped.,measure ingredients in designated measuring cups.,buy cake mix.,1,cause
1222,go home with ingredients.,measure each ingredient according to the recipe.,buy proper ingredients.,1,cause
1223,go home with ingredients.,measure each ingredient according to the recipe.,"buy cake mix, milk, butter, eggs.",1,cause
1224,enter grocery store.buy cake ingredients.,return home with ingredients which you shopped.,put all ingredients in bowl.,0,effect
1225,"go to the grocery store and buy a cake mix.before leaving store, read instructions on box for other ingredients needed.buy other ingredients if you do not have at home.",go home with purchased ingredients.,add the rest of the ingredients to bowl.,0,effect
1226,buy cake ingredients.,return home with ingredients which you shopped.,fill bowl with ingredients.,0,effect
1227,go to store.buy ingredients.,return home with ingredients which you shopped.,fill bowl with ingredients.,0,effect
1228,go to the supermarket and purchase the ingredients.,go home with purchased ingredients.,put all ingredients in bowl.,0,effect
1229,go to the supermarket and purchase the ingredients.,come home with the ingredients .,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,0,effect
1230,"buy cake mix, milk, butter, eggs.",come home with the ingredients .,"once home, pour dry mix into bowl.add eggs, oil, water.",0,effect
1231,purchase ingredients.,return home with ingredients which you shopped.,"take flour in a bowl.add water, sugar, beaten egg, vanilla essence, butter and salt one by one.",0,effect
1232,go to store and buy cake mix.,go home with purchased ingredients.,add cake mix to bowl.and add ingredients.,0,effect
1233,"go to the grocery store and buy a cake mix.before leaving store, read instructions on box for other ingredients needed.buy other ingredients if you do not have at home.",come home with the ingredients .,add cake mix to bowl.and add ingredients.,0,effect
1234,enter grocery store.buy cake ingredients.,go home with ingredients.,add cake mix to utensil.,0,effect
1235,purchase ingredients.,go home with ingredients.,"put eggs, milk, and cake mix into a mixing bowl.include any other necessary ingredients.",0,effect
1236,come home with the ingredients .,pour cake mix in a bowl.add eggs and vegetable oil to utensil.,go to store and buy cake mix.,1,cause
